number,debate_id,title,theist_side,official_margin,logicalCoherence_contribution,evidenceWarrant_contribution,responsiveness_contribution,relevanceBurden_contribution,precisionClarity_contribution,calibrationCharity_contribution,adjustment_gap,rounding_residual
142,comfort-dillahunty-gospel-atonement-2020,Ray Comfort vs Matt Dillahunty: Does the Gospel Make Sense?,pro,18.0,4.89325,5.658000000000005,4.173999999999999,0.21779999999999972,1.0980000000000005,2.4735000000000014,0,-0.5145500000000034
143,vela-dillahunty-transcendental-evidence-god-2020,Tyler Vela vs Matt Dillahunty: Is There Good Evidence for God?,pro,8.0,2.34,2.143000000000002,1.4359999999999986,0.3240000000000016,0.7799999999999998,1.6470000000000014,0,-0.6700000000000035
144,plantinga-dennett-evolution-naturalism-2018,"Alvin Plantinga vs Daniel Dennett: Science, Religion, and Evolution",pro,1.0,-0.12399999999999878,0.07479999999999905,1.2068000000000012,-0.3836999999999989,-0.5359999999999999,0.11600000000000109,0,0.6460999999999962
145,dennett-dsouza-god-human-invention-2007,Daniel Dennett vs Dinesh D'Souza: Is God a Human Invention?,con,5.0,2.4037500000000023,0.7480000000000019,0.5849999999999994,0.36824999999999974,0.6049999999999998,0.6675000000000012,0,-0.37750000000000394
147,dennett-clayton-naturalism-ultimate-reality-2012,Daniel Dennett vs Philip Clayton: Naturalism and Ultimate Reality,con,3.0,0.22075000000000244,0.44279999999999975,0.2296000000000049,1.1797500000000014,0.7400000000000007,-0.6950999999999994,0,0.8821999999999903
148,baggett-dillahunty-moral-argument-2018,David Baggett vs Matt Dillahunty: The Moral Argument for God,pro,1.0,-0.4197500000000005,0.31459999999999866,1.0883999999999987,0.4590000000000003,0.15500000000000114,-0.10640000000000072,0,-0.49084999999999757
150,licona-dillahunty-resurrection-evidence-2017,Mike Licona vs Matt Dillahunty: Was Jesus Raised from the Dead?,pro,9.0,1.6574999999999989,2.3090000000000006,2.1789999999999994,0.14025000000000035,1.2799999999999998,1.2019999999999997,0,0.2322500000000005
151,wood-dillahunty-god-secular-humanism-2020,David Wood vs Matt Dillahunty: God or Secular Humanism?,pro,5.0,1.87725,2.2885999999999997,0.2648000000000025,-0.2225999999999992,0.23999999999999916,0.7956999999999994,0,-0.24375000000000213
152,knechtle-aron-ra-god-existence-2023,Stuart Knechtle vs Aron Ra: Does God Exist?,pro,7.0,2.4405,2.2781999999999996,1.699799999999999,0.361199999999998,0.23499999999999943,0.14459999999999837,0,-0.15929999999999467
155,turek-shermer-morality-god-science-2015,Frank Turek vs Michael Shermer: Is Morality Better Explained by God or Science?,pro,3.0,1.1712500000000006,1.3080000000000043,0.06999999999999887,0.34950000000000186,-0.02750000000000057,0.3834999999999994,0,-0.2547500000000045
156,harris-prager-religion-morality-public-reason-2014,"Sam Harris vs Dennis Prager: Religion, Morality, and Public Reason",pro,11.0,3.1350000000000016,3.3120000000000007,1.5620000000000005,0.08400000000000034,0.8299999999999997,1.6029999999999989,0,0.4739999999999984
157,dillahunty-howitt-christianity-true-2023,Matt Dillahunty vs Lewis Howitt: Is Christianity True?,pro,17.0,5.3302499999999995,4.5598,2.961599999999999,0.314700000000002,1.772,2.258800000000001,0,-0.1971500000000006
158,dillahunty-mclatchie-resurrection-evidence-2020,Matt Dillahunty vs Jonathan McLatchie: Is There Strong Evidence for the Resurrection?,pro,5.0,1.2222500000000025,0.900800000000001,1.8146000000000044,-0.13649999999999948,0.30999999999999944,0.7890000000000015,0,0.09984999999999022
160,pinker-douthat-do-we-need-god-2026,Steven Pinker vs Ross Douthat: Do We Need God?,pro,5.0,1.180499999999995,2.1056000000000012,0.7686000000000007,0.5751000000000005,-0.18599999999999994,0.7701999999999999,0,-0.21399999999999775
161,craig-millican-does-god-exist-2011,William Lane Craig vs Peter Millican: Does God Exist?,pro,12.0,3.0059999999999967,2.2336000000000014,2.248600000000002,0.3508499999999998,1.7060000000000004,1.9082000000000008,0,0.5467499999999994
162,craig-kagan-god-morality-2009,William Lane Craig vs Shelly Kagan: Is God Necessary for Morality?,pro,9.0,3.169999999999998,2.1349999999999993,2.1539999999999964,0.008250000000001022,0.4400000000000006,1.7890000000000001,0,-0.6962499999999956
163,craig-draper-existence-of-god-1997,William Lane Craig vs Paul Draper: The Existence of God,pro,7.0,1.5134999999999934,1.4264000000000039,2.066799999999998,0.5826,0.552000000000001,0.8792000000000016,0,-0.02049999999999841
164,craig-wielenberg-god-morality-2018,William Lane Craig vs Erik Wielenberg: God and Morality,pro,4.0,1.317499999999999,1.175,0.2259999999999991,0.1800000000000004,0.37000000000000033,1.0239999999999996,0,-0.29249999999999865
165,craig-rosenberg-faith-god-reasonable-2013,William Lane Craig vs Alex Rosenberg: Is Faith in God Reasonable?,pro,-5.0,-1.730999999999998,-0.8324000000000013,-0.11040000000000134,0.1670999999999985,-1.0099999999999996,-0.996799999999999,0,-0.4864999999999995
166,craig-atkins-does-god-exist-2011,William Lane Craig vs Peter Atkins: Does God Exist?,pro,-10.0,-3.3654999999999973,-2.3425999999999974,-2.6793999999999984,0.7997999999999968,-0.9980000000000004,-1.1996999999999987,0,-0.21460000000000434
167,craig-shook-existence-god-2008,William Lane Craig vs John Shook: The Existence of God,pro,7.0,1.3982500000000009,1.4563999999999995,1.3639999999999988,0.4992000000000004,0.9034999999999997,1.3106999999999986,0,0.0679500000000024
168,craig-krauss-evidence-god-2012,William Lane Craig vs Lawrence Krauss: Is There Evidence for God?,pro,-2.0,-0.9112499999999955,-0.31640000000000157,-0.33140000000000214,-0.38189999999999885,-0.4120000000000005,0.5311999999999998,0,-0.17825000000000135
169,lennox-krauss-universe-god-question-2013,"John Lennox vs Lawrence Krauss: Science, the Universe, and the God Question",pro,8.0,1.8425000000000011,2.0482,2.092799999999997,0.6291000000000003,0.1660000000000011,1.3676999999999992,0,-0.14629999999999832
170,singer-lennox-is-there-god-2011,Peter Singer vs John Lennox: Is There a God?,pro,11.0,2.756499999999999,3.4900000000000007,1.9163999999999959,0.04619999999999891,0.902000000000001,1.6836,0,0.2053000000000047
171,hitchens-blair-religion-force-good-2010,Christopher Hitchens vs Tony Blair: Is Religion a Force for Good in the World?,pro,2.0,1.1960000000000015,0.5427999999999997,0.3123999999999967,0.03780000000000143,-0.1019999999999996,-0.3116,0,0.3246000000000002
172,hitchens-mcgrath-religious-belief-2007,Christopher Hitchens vs Alister McGrath: Poison or Cure? Religious Belief in the Modern World,pro,0.0,-0.31633333333333624,0.3552666666666653,1.6499333333333341,-0.28174999999999956,-0.43000000000000116,-1.2873333333333337,0,0.3102166666666712
175,oppy-pearce-is-there-a-god-2022,Graham Oppy vs Kenny Pearce: Is There a God?,pro,4.0,1.3062499999999986,1.2389999999999988,0.5889999999999986,0.6119999999999998,0.5049999999999998,0.3064999999999984,0,-0.5577499999999942
176,ehrman-peter-williams-gospels-historically-reliable-2018,Bart Ehrman vs Peter J. Williams: Are the Gospels Historically Reliable?,pro,3.0,2.048000000000002,1.5152000000000017,-0.9363999999999977,-0.3935999999999993,0.7850000000000024,0.5301000000000002,0,-0.5483000000000091
177,ehrman-wallace-trust-text-new-testament-2011,Bart Ehrman vs Daniel B. Wallace: Can We Trust the Text of the New Testament?,pro,5.0,1.6969166666666666,0.9199333333333328,0.8404666666666629,-0.11860000000000212,0.8556666666666687,0.708933333333333,0,0.09668333333333834
178,ehrman-licona-who-wrote-gospels-2025,Bart Ehrman vs Michael Licona: Who Wrote the Gospels?,pro,6.0,2.0617500000000035,1.6301999999999994,1.7795999999999994,-0.13200000000000145,0.275,0.8043000000000007,0,-0.4188500000000017
179,craig-ehrman-historical-evidence-resurrection-2006,William Lane Craig vs Bart Ehrman: Is There Historical Evidence for the Resurrection?,pro,-1.0,-0.9849999999999959,-0.5739999999999981,0.8450000000000017,-0.5977499999999999,0.365000000000002,0.05500000000000114,0,-0.10825000000001106
181,habermas-flew-did-jesus-rise-dead-2000,Gary Habermas vs Antony Flew: Did Jesus Rise from the Dead?,pro,-1.0,-0.6212500000000034,-1.103000000000003,0.4589999999999975,0.6322500000000005,-0.30000000000000004,0.0030000000000001137,0,-0.06999999999999162
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,con,1.0,0.8919999999999995,0.41719999999999974,-0.5483999999999981,-0.30540000000000017,0.028000000000000115,0.6384000000000001,0,-0.12180000000000102
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,pro,7.0,1.7774999999999999,1.995999999999998,1.3360000000000014,-0.9615000000000016,1.1400000000000006,1.661999999999999,0,0.05000000000000249
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,pro,2.0,1.1514999999999986,1.597800000000001,-2.1256,0.39960000000000023,-0.09599999999999796,0.9781999999999983,0,0.0944999999999998
196,huemer-rasmussen-god-existence-2026,Michael Huemer vs Joshua Rasmussen: Does God Exist?,pro,2.0,0.5606250000000017,0.7085000000000008,0.1420000000000016,0.10462499999999864,0.3072500000000005,0.41399999999999865,0,-0.23700000000000188
197,mcgilchrist-seth-consciousness-god-2026,Iain McGilchrist vs Anil Seth: Does Consciousness Point to God?,pro,9.0,2.5545265151515153,3.44789393939394,0.9342575757575787,0.3513693181818162,0.3586098484848478,1.3292878787878792,0,0.024054924242422615
198,ferrer-dillahunty-god-morality-2018,John Ferrer vs Matt Dillahunty: Do We Need God for Morality?,pro,16.0,4.61592261904762,3.8589880952380953,1.9885714285714273,1.6458035714285686,1.2316369047619062,1.761101190476191,0,0.8979761904761911
200,craig-stenger-god-existence-2010,William Lane Craig vs Victor Stenger: Does God Exist?,pro,-7.0,-2.266874999999999,-1.0974523809523817,-1.3728333333333325,-1.2609464285714267,-0.6726785714285711,-0.6805119047619045,0,0.3512976190476156
202,dawkins-lennox-god-delusion-2007,Is Belief in God a Delusion? Richard Dawkins vs. John Lennox (2007),con,4.0,1.1029318181818155,0.6732848484848489,1.0527939393939392,0.4226454545454551,0.12444242424242447,0.20436363636363666,0,0.4195378787878803
203,craig-flew-god-existence-1998,Does God Exist? William Lane Craig vs. Antony Flew (1998),pro,3.0,1.3944318181818183,1.1108181818181806,-0.34350000000000025,-0.047863636363639724,-0.15874999999999917,0.8704545454545454,0,0.17440909090909473
204,singer-dsouza-morality-without-god-2008,Can There Be Morality Without God? Dinesh D'Souza vs. Peter Singer (2008),pro,10.0,3.290074404761903,2.5519999999999983,1.057785714285717,0.9593660714285726,0.6551547619047611,1.7590059523809523,0,-0.2733869047619031
205,horn-watkins-god-existence-2021,Does God Exist? Trent Horn vs. Ben Watkins (2021),pro,4.0,0.701666666666668,0.8533333333333332,0.7539999999999965,0.6137500000000002,0.23416666666666686,0.2370833333333323,0,0.606000000000003
206,williams-dawkins-god-science-reality-2026,"God, Science and the Poetry of Reality: Rowan Williams vs. Richard Dawkins (2026)",pro,1.0,0.10631818181818176,1.694,-0.16999999999999887,0.3529636363636342,0.19320000000000165,-1.5606545454545455,0,0.3841727272727269
207,peterson-dawkins-memes-archetypes-truth-2024,"Memes, Archetypes, and Religious Truth: Jordan Peterson vs. Richard Dawkins (2024)",pro,12.0,2.4318181818181834,3.8108727272727267,2.4280727272727294,0.6538090909090918,1.4675454545454558,0.6883636363636356,0,0.519518181818178
209,oconnor-ruegger-divine-hiddenness-loving-god-2022,Divine Hiddenness and a Loving God: Alex O'Connor vs. Lukas Ruegger (2022),con,10.0,2.689214285714286,1.7377714285714263,2.6440285714285694,1.703464285714287,0.8204857142857152,0.3349428571428561,0,0.07009285714286051
210,paterson-schmid-divine-hiddenness-relationship-2026,Divine Hiddenness and Religious Evidence: Joe Schmid vs. Dan Paterson (2026),con,5.0,1.4570833333333333,1.5466666666666669,1.245999999999998,0.8160000000000017,0.4461666666666673,0.3314999999999998,0,-0.8434166666666671
211,baggini-baker-hytch-divine-hiddenness-2025,Divine Hiddenness and Evidential Ambiguity: Julian Baggini vs. Max Baker-Hytch (2025),con,-2.0,-0.6470808982683991,-0.304303246753247,-0.03008961038961218,0.33419545454545413,-0.3304517316017311,-0.9546174242424244,0,-0.06765254329004033
212,craig-carrier-resurrection-2009,Resurrection Evidence and Naturalistic Alternatives: William Lane Craig vs. Richard Carrier (2009),pro,0.0,-0.322499999999998,-0.37100000000000083,0.41466666666666474,0.1479999999999997,-0.484666666666665,0.31050000000000044,0,0.304999999999999
214,pageau-woodford-metaphorical-truth-2020,Metaphorical Truth and Religious Patterns: Jonathan Pageau vs. Stephen Woodford (2020),pro,4.0,1.0240075757575724,0.8862575757575755,0.9368181818181824,0.46908409090909015,0.3401181818181826,0.4384681818181818,0,-0.09475378787878519
215,horn-oconnor-christian-belief-2022,Why Be a Christian? Trent Horn vs. Alex O'Connor (2022),pro,10.0,3.1003333333333316,2.2898666666666685,2.100999999999999,1.2338000000000007,0.8430333333333337,1.1648666666666672,0,-0.7329000000000008
216,harris-wolpe-religion-science-2007,"Religion, Science, and Meaning: Sam Harris vs. David Wolpe (2007)",pro,15.0,4.485000000000003,4.187499999999996,2.6932500000000035,1.585499999999999,1.004249999999999,0.5393749999999997,0,0.5051249999999996
217,douthat-oconnor-religious-belief-obligation-2026,Religious Belief as an Obligation: Ross Douthat vs. Alex O'Connor (2026),pro,15.0,4.287465909090908,3.474215151515152,2.696800000000002,1.772147727272727,1.0091757575757583,0.798924242424242,0,0.9612712121212112
218,mcgrath-oconnor-new-atheism-failure-2023,Has New Atheism Failed? Alister McGrath vs. Alex O'Connor (2023),pro,10.0,2.5078982683982645,2.019558441558442,1.8518562770562768,1.2764766233766223,0.6067679653679662,1.3157939393939402,0,0.4216484848484878
219,shermer-mcgrath-god-imagination-2017,Is God a Figment of Our Imagination? Michael Shermer vs. Alister McGrath (2017),con,5.0,1.3060357142857164,1.8343142857142867,1.3197428571428589,1.0145999999999993,0.22349999999999995,-0.4633142857142858,0,-0.2348785714285757
220,hirsi-ali-oconnor-christian-conversion-2024,Does Christian Conversion Establish Truth? Ayaan Hirsi Ali vs. Alex O'Connor (2024),pro,12.0,2.964990259740258,2.980326190476193,3.1548922077922104,2.012930357142859,0.8913719696969707,0.567819696969697,0,-0.5723306818181886
222,lennox-shermer-god-existence-2008,Does God Exist? John Lennox vs. Michael Shermer (2008),pro,5.0,1.547259469696968,1.5384151515151558,0.9476924242424247,0.5734034090909098,0.15202121212121114,-0.09722878787878955,0,0.3384371212121202
223,collins-dawkins-science-belief-god-2022,Science and Belief in God: Francis Collins vs. Richard Dawkins (2022),pro,7.0,1.991433441558442,1.9566142857142865,1.6587019480519503,1.0109629870129857,0.3795860389610397,0.03176168831168837,0,-0.029060389610392257
