number,debate_id,title,cohort,margin,lower_fallacy_instances,logicalCoherence_contribution,evidenceWarrant_contribution,responsiveness_contribution,relevanceBurden_contribution,precisionClarity_contribution,calibrationCharity_contribution,positive_dimension_count,adjustment_gap,rounding_residual
100,jones-dillahunty-emergent-mind-god-2020,Michael Jones vs Matt Dillahunty: Reason to Believe in God?,closed,18,1,5.629000000000001,4.752400000000004,2.965399999999997,0.2970000000000006,2.15,2.6896000000000018,6,0,-0.48340000000000316
68,jones-dillahunty-quantum-idealism-demonstrability-2026,Michael Jones vs Matt Dillahunty: Quantum Idealism and Demonstrability,closed,17,0,3.837500000000002,3.4399999999999977,6.085000000000003,0.5550000000000004,1.1500000000000001,1.7899999999999991,6,0,0.1424999999999983
67,jones-fodor-digital-physics-god-2021,Michael Jones vs James Fodor: The Digital Physics Argument for God,closed,16,0,4.588749999999997,3.6640000000000015,4.4238,0.3730500000000013,1.1120000000000005,1.7834000000000003,6,0,0.054999999999999716
99,jones-jump-digital-physics-god-2019,Michael Jones vs Tom Jump: Does God Exist?,closed,4,0,1.0217500000000008,1.0897999999999997,1.305200000000005,0.19289999999999807,0.1039999999999992,0.160799999999999,6,0,0.12554999999999827
47,jones-krauss-christianity-secular-ethics-2025,Michael Jones vs Lawrence Krauss: Christianity or Secular Ethics - What's Best for Society?,closed,3,0,0.38149999999999906,1.1823999999999983,1.242799999999997,0.09299999999999854,-0.12999999999999973,0.09939999999999999,5,0,0.13090000000000668
54,jones-law-christianity-humanism-future-2025,Michael Jones vs Stephen Law: Christianity vs Humanism,closed,9,0,2.578249999999997,2.318000000000001,2.553000000000003,-0.20204999999999912,0.9804999999999993,1.2898999999999987,5,0,-0.5175999999999998
119,jones-oconnor-hell-2023,Michael Jones vs Alex O'Connor: Does God Send People to Hell?,closed,7,0,2.3084999999999987,2.1012,0.10559999999999832,-0.08700000000000187,1.336,0.9760000000000005,5,0,0.25970000000000404
188,kastrup-blackmore-consciousness-idealism-2023,Bernardo Kastrup vs Susan Blackmore: What Is Consciousness?,closed,3,0,0.7250000000000014,0.6900000000000035,0.015000000000000568,0.5325000000000016,-0.225,0.6349999999999995,5,0,0.6274999999999933
225,kastrup-jump-analytic-idealism-materialism-2023,Does Analytic Idealism Explain Consciousness Better? Bernardo Kastrup vs. Tom Jump (2023),standalone,3,2,0.9471666666666678,0.5077333333333343,0.4698000000000036,0.4165999999999997,0.5346333333333334,-0.03380000000000081,5,0,0.15786666666666216
152,knechtle-aron-ra-god-existence-2023,Stuart Knechtle vs Aron Ra: Does God Exist?,closed,7,0,2.4405,2.2781999999999996,1.699799999999999,0.361199999999998,0.23499999999999943,0.14459999999999837,6,0,-0.15929999999999467
50,knechtle-dillahunty-christianity-true-2023,Cliffe Knechtle vs Matt Dillahunty: Is Christianity True?,closed,17,2,4.184999999999999,3.3560000000000016,4.5729999999999995,0.2872499999999988,1.5650000000000006,2.3084999999999996,6,0,0.7252500000000026
13,knechtle-oconnor-christian-morality-2025,"Cliffe Knechtle vs Alex O'Connor: Christianity, Scripture, and Morality",closed,11,0,3.8197499999999955,4.214400000000004,0.003000000000002956,0.09720000000000155,0.9699999999999989,2.6983999999999995,6,0,-0.8027500000000014
39,lambert-jones-christian-faith-skepticism-2021,Derek Lambert vs Michael Jones: Atheist and Christian Discussion,closed,2,0,0.28600000000000136,0.8548000000000002,1.491599999999997,0.009900000000002506,0.25999999999999945,0.3453999999999994,6,0,-1.2477
51,lennox-atkins-duelling-professors-2012,John Lennox vs Peter Atkins: Duelling Professors on Science and God,closed,7,1,2.3922500000000007,1.3421999999999983,2.952200000000002,-0.4218000000000018,0.9834999999999994,0.2809000000000012,5,0,-0.5292500000000002
4,lennox-atkins-science-explain-everything-2019,John Lennox vs Peter Atkins: Can Science Explain Everything?,closed,7,0,1.9470000000000027,0.9265999999999992,1.6680000000000037,0.45975000000000177,1.1530000000000002,0.8557999999999993,6,0,-0.010150000000006543
169,lennox-krauss-universe-god-question-2013,"John Lennox vs Lawrence Krauss: Science, the Universe, and the God Question",closed,8,0,1.8425000000000011,2.0482,2.092799999999997,0.6291000000000003,0.1660000000000011,1.3676999999999992,6,0,-0.14629999999999832
107,lennox-ruse-science-faith-evidence-god-2018,"John Lennox vs Michael Ruse: Science, Faith, and the Evidence for God",closed,6,0,1.2675000000000018,1.8119999999999976,1.795999999999998,0.3539999999999999,-0.13999999999999915,0.9520000000000011,5,0,-0.041499999999999204
222,lennox-shermer-god-existence-2008,Does God Exist? John Lennox vs. Michael Shermer (2008),standalone,5,8,1.547259469696968,1.5384151515151558,0.9476924242424247,0.5734034090909098,0.15202121212121114,-0.09722878787878955,5,0,0.3384371212121202
130,licona-carrier-resurrection-history-2010,Mike Licona vs Richard Carrier: Did Jesus Rise From the Dead?,closed,3,0,0.3125,0.8849999999999995,1.1749999999999972,-0.19125000000000084,0.07500000000000001,0.2900000000000006,5,0,0.45375000000000343
150,licona-dillahunty-resurrection-evidence-2017,Mike Licona vs Matt Dillahunty: Was Jesus Raised from the Dead?,closed,9,0,1.6574999999999989,2.3090000000000006,2.1789999999999994,0.14025000000000035,1.2799999999999998,1.2019999999999997,6,0,0.2322500000000005
83,loke-oppy-kalam-causal-principle-2020,Andrew Loke vs Graham Oppy: Is the Kalam Sound?,closed,12,0,3.9939999999999998,2.5964000000000014,2.925200000000004,0.20669999999999789,1.310000000000001,1.4248000000000005,6,0,-0.45710000000000406
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,closed,15,2,4.266750000000005,4.125000000000003,3.1499999999999972,0.48209999999999975,1.1829999999999998,2.199900000000001,6,0,-0.40675000000000594
134,macdonald-carrier-jesus-mythicism-mimesis-2025,Dennis R. MacDonald vs Richard Carrier: Did Jesus Exist?,closed,2,0,0.8789999999999978,-0.23780000000000145,0.5789999999999992,0.07454999999999998,0.375,0.23229999999999934,5,0,0.09795000000000509
70,malpass-anderson-logic-god-2021,Alex Malpass vs James Anderson: Does Logic Prove God?,closed,4,0,0.3262500000000017,0.36299999999999955,2.7860000000000014,-0.05549999999999855,1.1300000000000012,-0.235499999999999,4,0,-0.3142500000000066
38,mcdowell-ehrman-moral-objectivity-2026,"Sean McDowell vs Bart Ehrman: The Moral Argument, Guilt, and the Teachings of Jesus",closed,4,0,1.147750000000002,0.6713999999999999,1.3832000000000022,0.16199999999999973,0.054999999999999716,1.1192999999999997,6,0,-0.5386500000000032
197,mcgilchrist-seth-consciousness-god-2026,Iain McGilchrist vs Anil Seth: Does Consciousness Point to God?,standalone,9,4,2.5545265151515153,3.44789393939394,0.9342575757575787,0.3513693181818162,0.3586098484848478,1.3292878787878792,6,0,0.024054924242422615
218,mcgrath-oconnor-new-atheism-failure-2023,Has New Atheism Failed? Alister McGrath vs. Alex O'Connor (2023),standalone,10,5,2.5078982683982645,2.019558441558442,1.8518562770562768,1.2764766233766223,0.6067679653679662,1.3157939393939402,6,0,0.4216484848484878
132,mclatchie-carrier-paul-celestial-jesus-2018,Jonathan McLatchie vs Richard Carrier: Did Paul Believe in a Celestial Jesus?,closed,3,0,0.4175000000000004,-0.6769999999999983,1.9132000000000007,0.35594999999999855,0.7950000000000004,-0.13640000000000044,4,0,0.33174999999999866
109,mclatchie-oconnor-theism-naturalism-reality-2022,Jonathan McLatchie vs Alex O'Connor: Theism or Naturalism?,closed,9,0,2.327499999999997,2.052000000000001,2.5160000000000053,0.014999999999999146,0.9650000000000006,1.4515000000000002,6,0,-0.3270000000000035
43,meyer-halper-cosmology-fine-tuning-2026,Stephen Meyer vs Phil Halper: The Big Bang and Fine-Tuning,closed,11,0,3.243750000000002,2.4099999999999997,1.5080000000000013,0.1342499999999994,1.55,1.6175000000000013,6,0,0.5364999999999966
104,oconnor-baker-hytch-argument-from-reason-2020,Alex O'Connor vs Max Baker-Hytch: The Argument for God From Reason,closed,2,0,0.7624999999999993,0.3039999999999992,0.10099999999999909,-0.0660000000000018,0.7799999999999998,-0.054500000000001596,4,0,0.17300000000000604
44,oconnor-biddle-free-will-2025,Alex O'Connor vs Craig Biddle: Free Will - Do You Have It?,closed,5,0,1.240000000000002,1.6569999999999994,1.6269999999999982,-0.6614999999999994,-0.37000000000000033,0.9779999999999988,4,0,0.5295000000000014
23,oconnor-biddle-objective-morality-2024,Alex O'Connor vs Craig Biddle: Is Morality Objective?,closed,7,0,2.651250000000001,2.1708,0.6883999999999987,-0.44820000000000204,0.35900000000000176,1.2799999999999985,5,0,0.29875000000000185
153,oconnor-carter-free-will-determinism-2024,Alex O'Connor vs Dr Alex Carter: Free Will and Determinism,closed,3,0,0.4551249999999989,0.38689999999999714,0.9306666666666672,0.8682250000000004,0.13800000000000098,0.9537000000000007,6,0,-0.7326166666666651
31,oconnor-craig-resurrection-2023,Alex O'Connor vs William Lane Craig: Did Jesus Rise From the Dead?,closed,2,0,0.23124999999999574,0.26500000000000057,1.9149999999999978,-0.2812500000000043,0.275,0.6375000000000001,5,0,-1.0424999999999898
53,oconnor-dsouza-bible-true-2024,Alex O'Connor vs Dinesh D'Souza: Is the Bible True?,closed,15,2,4.34375,3.617999999999998,3.350000000000003,0.24600000000000222,1.7950000000000004,2.222500000000001,6,0,-0.575250000000004
123,oconnor-pine-divine-hiddenness-2024,Gregory Pine vs Alex O'Connor: The Divine Hiddenness Problem,closed,13,0,2.4299999999999997,2.278,5.998999999999999,-0.01799999999999855,1.4000000000000001,1.4535000000000011,5,0,-0.5425000000000004
209,oconnor-ruegger-divine-hiddenness-loving-god-2022,Divine Hiddenness and a Loving God: Alex O'Connor vs. Lukas Ruegger (2022),standalone,10,3,2.689214285714286,1.7377714285714263,2.6440285714285694,1.703464285714287,0.8204857142857152,0.3349428571428561,6,0,0.07009285714286051
27,oconnor-turek-evil-moral-argument-2017,Alex O'Connor vs Frank Turek: The Moral Argument Debate,closed,11,4,3.852000000000004,3.5416,-0.25519999999999643,0.35280000000000056,1.346000000000001,1.847999999999999,5,0,0.31479999999999286
227,oldfield-marriott-meaning-without-god-2026,Is God the Answer to Our Meaning Crisis? Elizabeth Oldfield vs. James Marriott (2026),standalone,3,0,1.0716931818181834,0.5613999999999976,0.15875454545454204,0.29869772727272803,0.43251363636363466,0.4935409090909104,6,0,-0.01659999999999595
175,oppy-pearce-is-there-a-god-2022,Graham Oppy vs Kenny Pearce: Is There a God?,closed,4,0,1.3062499999999986,1.2389999999999988,0.5889999999999986,0.6119999999999998,0.5049999999999998,0.3064999999999984,6,0,-0.5577499999999942
62,pageau-folley-logos-meaning-resurrection-2026,"Jonathan Pageau vs Joe Folley: Genesis, Jesus, Science, and Faith",closed,12,1,4.404499999999999,3.272800000000001,1.8341999999999985,0.010199999999999676,1.4159999999999997,1.7096000000000005,6,0,-0.6472999999999978
214,pageau-woodford-metaphorical-truth-2020,Metaphorical Truth and Religious Patterns: Jonathan Pageau vs. Stephen Woodford (2020),standalone,4,3,1.0240075757575724,0.8862575757575755,0.9368181818181824,0.46908409090909015,0.3401181818181826,0.4384681818181818,6,0,-0.09475378787878519
210,paterson-schmid-divine-hiddenness-relationship-2026,Divine Hiddenness and Religious Evidence: Joe Schmid vs. Dan Paterson (2026),standalone,5,3,1.4570833333333333,1.5466666666666669,1.245999999999998,0.8160000000000017,0.4461666666666673,0.3314999999999998,6,0,-0.8434166666666671
106,peterson-blackmore-god-meaning-life-2018,Jordan Peterson vs Susan Blackmore: Do We Need God to Make Sense of Life?,closed,11,2,3.2940000000000005,2.305000000000001,2.3659999999999997,-0.23699999999999974,1.258,1.9605000000000006,5,0,0.05349999999999788
207,peterson-dawkins-memes-archetypes-truth-2024,"Memes, Archetypes, and Religious Truth: Jordan Peterson vs. Richard Dawkins (2024)",standalone,12,3,2.4318181818181834,3.8108727272727267,2.4280727272727294,0.6538090909090918,1.4675454545454558,0.6883636363636356,6,0,0.519518181818178
9,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,closed,16,0,4.068750000000001,3.1050000000000013,3.919999999999999,0.7574999999999995,1.7625000000000002,2.0575000000000006,6,0,0.32874999999999766
213,peterson-zizek-capitalism-marxism-happiness-2019,"Capitalism, Marxism, and Human Happiness: Jordan Peterson vs. Slavoj Žižek (2019)",standalone,3,3,0.8346428571428568,0.6621428571428596,0.6255714285714306,-0.08282142857143028,0.04278571428571496,1.0517142857142845,5,0,-0.13403571428571626
64,pine-watkins-god-existence-2020,Gregory Pine vs Ben Watkins: Does God Exist?,closed,7,0,1.4337500000000034,1.2400000000000007,2.2820000000000022,0.18224999999999839,0.5850000000000009,0.8884999999999992,6,0,0.3884999999999952
160,pinker-douthat-do-we-need-god-2026,Steven Pinker vs Ross Douthat: Do We Need God?,closed,5,0,1.180499999999995,2.1056000000000012,0.7686000000000007,0.5751000000000005,-0.18599999999999994,0.7701999999999999,5,0,-0.21399999999999775
144,plantinga-dennett-evolution-naturalism-2018,"Alvin Plantinga vs Daniel Dennett: Science, Religion, and Evolution",closed,1,0,-0.12399999999999878,0.07479999999999905,1.2068000000000012,-0.3836999999999989,-0.5359999999999999,0.11600000000000109,3,0,0.6460999999999962
137,price-craig-resurrection-historical-analogy-1999,Robert Price vs William Lane Craig: Did Jesus Rise From the Dead?,closed,3,0,1.5109999999999957,2.0087999999999995,-1.148000000000002,0.2808,0.3959999999999994,-0.08319999999999937,4,0,0.03460000000000685
75,rasmussen-clifton-contingency-argument-2019,Josh Rasmussen vs Scott Clifton: Is the Contingency Argument Persuasive?,closed,8,0,1.571749999999998,0.9230000000000018,2.821000000000001,0.702000000000001,0.9900000000000007,1.0028000000000021,6,0,-0.010550000000003834
74,rasmussen-malpass-suffering-causal-finitism-2021,"Josh Rasmussen vs Alex Malpass: Suffering, Theism, and Causal Finitism",closed,7,0,2.2680000000000007,2.219199999999998,0.7987999999999972,-0.2862000000000023,0.5099999999999995,1.0073999999999999,5,0,0.4828000000000072
81,rasmussen-oppy-ultimate-reality-naturalism-2020,"Josh Rasmussen vs Graham Oppy: Theism, Naturalism, and Ultimate Reality",closed,4,0,1.6062499999999957,0.9200000000000017,0.5750000000000001,0.02249999999999659,0.675,0.12250000000000086,6,0,0.0787500000000052
80,rasmussen-schmid-argument-from-limits-2023,Josh Rasmussen vs Joe Schmid: The Argument from Limits,closed,6,0,1.7942499999999981,1.3078000000000003,0.6335999999999985,0.09089999999999918,1.0700000000000003,0.4924999999999997,6,0,0.6109500000000043
140,rhodes-dillahunty-evidence-god-2021,Kenny Rhodes vs Matt Dillahunty: Is There Evidence for God?,closed,18,1,6.10375,5.366000000000001,2.3689999999999998,0.022500000000000853,1.7200000000000004,2.6145000000000005,6,0,-0.19575000000000387
191,ruse-rana-origin-life-evolution-design-2013,Michael Ruse vs Fuz Rana: Evolution or Design at Life's Origin?,closed,1,0,0.8919999999999995,0.41719999999999974,-0.5483999999999981,-0.30540000000000017,0.028000000000000115,0.6384000000000001,4,0,-0.12180000000000102
195,russell-copleston-existence-of-god-1948,Bertrand Russell vs Frederick Copleston: Does God Exist?,closed,2,0,1.1514999999999986,1.597800000000001,-2.1256,0.39960000000000023,-0.09599999999999796,0.9781999999999983,4,0,0.0944999999999998
42,schmid-tomaszewski-divine-simplicity-2020,Joe Schmid vs Chris Tomaszewski: Is Divine Simplicity True?,closed,1,0,1.1075000000000017,0.8920000000000017,-0.6829999999999985,-0.2279999999999994,-0.30000000000000004,0.2680000000000007,3,0,-0.05650000000000621
57,scrivener-dillahunty-atheism-morality-2020,Glen Scrivener vs Matt Dillahunty: Can Atheism Deliver a Better World?,closed,9,0,1.7087499999999984,1.8,3.3069999999999995,-0.2685000000000009,1.1500000000000001,1.2430000000000008,5,0,0.059750000000002856
48,scrivener-folley-hiddenness-evil-moral-narrative-2025,"Glen Scrivener vs Joe Folley: Morality, Evil, Consciousness, and Christian Narrative",closed,10,0,3.3924999999999983,2.4018000000000033,1.3052000000000021,0.28815000000000096,1.6049999999999998,1.4193000000000013,6,0,-0.41195000000000626
61,scrivener-oconnor-morality-bible-slavery-2026,"Glen Scrivener vs Alex O'Connor: Morality, Freedom, Slavery, and the Bible",closed,8,0,2.8674999999999997,2.3660000000000028,0.6140000000000015,-0.5655000000000016,0.9900000000000007,1.7409999999999997,5,0,-0.013000000000003453
88,sechler-dillahunty-perfect-mind-universe-2022,Zac Sechler vs Matt Dillahunty: Did a Perfect Mind Create the Universe?,closed,4,0,0.4125000000000014,2.2120000000000006,1.920999999999998,-0.21300000000000238,0.22999999999999973,-0.12450000000000046,4,0,-0.43799999999999706
12,settecase-jump-evidence-for-god-2025,Joel Settecase vs Tom Jump: Is There Evidence for God?,closed,6,0,1.605999999999998,0.9276000000000011,1.8160000000000054,-0.10679999999999623,0.9219999999999999,0.5823999999999998,5,0,0.2527999999999917
46,shapiro-oconnor-atheist-delusion-society-2023,"Ben Shapiro vs Alex O'Connor: The Atheist Delusion, Free Will, and Society",closed,16,0,3.912499999999998,4.452000000000001,3.065000000000001,0.1800000000000004,2.0599999999999996,2.268499999999999,6,0,0.062000000000001165
219,shermer-mcgrath-god-imagination-2017,Is God a Figment of Our Imagination? Michael Shermer vs. Alister McGrath (2017),standalone,5,2,1.3060357142857164,1.8343142857142867,1.3197428571428589,1.0145999999999993,0.22349999999999995,-0.4633142857142858,5,0,-0.2348785714285757
204,singer-dsouza-morality-without-god-2008,Can There Be Morality Without God? Dinesh D'Souza vs. Peter Singer (2008),standalone,10,3,3.290074404761903,2.5519999999999983,1.057785714285717,0.9593660714285726,0.6551547619047611,1.7590059523809523,6,0,-0.2733869047619031
170,singer-lennox-is-there-god-2011,Peter Singer vs John Lennox: Is There a God?,closed,11,0,2.756499999999999,3.4900000000000007,1.9163999999999959,0.04619999999999891,0.902000000000001,1.6836,6,0,0.2053000000000047
127,slick-clifton-objective-morality-god-2014,Matt Slick vs Scott Clifton: Does Objective Morality Require God?,closed,19,0,5.597499999999993,4.296000000000001,4.560000000000005,-0.06299999999999813,1.6,2.7150000000000007,5,0,0.2944999999999993
94,swinburne-huemer-theism-coherent-2026,Richard Swinburne vs Michael Huemer: Is Theism Coherent?,closed,8,0,1.4607500000000009,1.570400000000001,3.1616000000000017,0.9393,0.47600000000000053,0.11579999999999871,6,0,0.2761499999999968
194,swinburne-millican-does-god-exist-2022,Richard Swinburne vs Peter Millican: Does God Exist?,closed,7,0,1.7774999999999999,1.995999999999998,1.3360000000000014,-0.9615000000000016,1.1400000000000006,1.661999999999999,5,0,0.05000000000000249
79,swinburne-oppy-theism-probability-2022,Richard Swinburne vs Graham Oppy: Is Theism Probable?,closed,5,0,1.8725000000000023,1.0620000000000005,1.045999999999998,-0.6577500000000007,0.45499999999999974,1.3605000000000005,5,0,-0.1382500000000002
189,tour-cronin-origin-of-life-2020,James Tour vs Lee Cronin: Are We Close to Discovering the Origin of Life?,closed,2,0,-0.7141666666666673,0.16053333333333342,1.3513999999999982,0.5253999999999983,0.786,-0.7343000000000004,4,0,0.6251333333333378
111,tour-farina-origin-life-cluelessness-2023,Dave Farina vs James Tour: Are We Clueless About the Origin of Life?,closed,1,0,-0.6207499999999975,-0.9048000000000003,1.1176000000000017,0.49319999999999947,0.09699999999999989,-0.27300000000000185,3,0,1.0907499999999986
110,tour-garte-evolution-agency-christian-faith-2025,"James Tour vs Sy Garte: Evolution, Agency, and Christian Faith",closed,1,1,-0.8724999999999952,-0.3650000000000006,2.662000000000001,-0.012750000000001193,-0.4,-0.6150000000000007,1,0,0.6032499999999968
192,tour-swamidass-origin-life-chemistry-2020,James Tour vs S. Joshua Swamidass: How Close Is Origin-of-Life Science?,closed,2,0,0.151250000000001,1.2069999999999994,2.0579999999999985,-0.44849999999999923,-0.7100000000000009,-0.13400000000000034,3,0,-0.12374999999999847
22,turek-hitchens-god-existence-2008,Frank Turek vs Christopher Hitchens: Does God Exist?,closed,7,0,2.8264999999999993,2.7099999999999995,-0.10279999999999917,0.6770999999999994,0.2900000000000006,1.0427999999999997,5,0,-0.4435999999999991
26,turek-hitchens-reality-theism-atheism-2011,Frank Turek vs Christopher Hitchens: What Best Explains Reality?,closed,9,1,2.821249999999999,1.875,2.278000000000003,-0.19950000000000187,0.7299999999999998,1.5579999999999998,5,0,-0.06274999999999942
155,turek-shermer-morality-god-science-2015,Frank Turek vs Michael Shermer: Is Morality Better Explained by God or Science?,closed,3,0,1.1712500000000006,1.3080000000000043,0.06999999999999887,0.34950000000000186,-0.02750000000000057,0.3834999999999994,5,0,-0.2547500000000045
28,turek-shermer-reality-theism-atheism-2018,Frank Turek vs Michael Shermer: What Best Explains Reality?,closed,11,2,3.4012500000000045,3.222799999999998,1.8594000000000024,-0.005549999999998789,0.6020000000000011,1.8740999999999985,5,0,0.045999999999994046
29,turek-silverman-reality-theism-atheism-2013,Frank Turek vs David Silverman: Which Better Explains Reality?,closed,1,1,0.8435000000000024,0.5831999999999994,-0.8211999999999962,-0.012599999999998345,0.7319999999999993,0.12080000000000127,4,0,-0.44570000000000776
143,vela-dillahunty-transcendental-evidence-god-2020,Tyler Vela vs Matt Dillahunty: Is There Good Evidence for God?,closed,8,2,2.34,2.143000000000002,1.4359999999999986,0.3240000000000016,0.7799999999999998,1.6470000000000014,6,0,-0.6700000000000035
208,vela-jones-divine-hiddenness-christian-love-2023,Divine Hiddenness and Christian Love: Tyler Vela vs. Michael Jones (2023),standalone,5,1,1.5875000000000057,0.355000000000004,1.0700000000000018,0.6299999999999982,0.5575000000000003,0.7024999999999992,6,0,0.09749999999999037
187,ward-dennett-more-than-matter-2019,Keith Ward vs Daniel Dennett: Are We More Than Matter?,closed,7,2,2.168250000000004,2.159599999999999,1.7014000000000011,-0.052500000000001275,0.06000000000000086,0.7289000000000002,5,0,0.2343499999999965
108,ward-ruse-mind-consciousness-god-2013,"Keith Ward vs Michael Ruse: Mind, Consciousness, and God",closed,2,0,1.886250000000004,1.2144000000000006,-0.8424000000000007,0.23400000000000032,0.20200000000000104,-0.06469999999999913,4,0,-0.6295500000000063
206,williams-dawkins-god-science-reality-2026,"God, Science and the Poetry of Reality: Rowan Williams vs. Richard Dawkins (2026)",standalone,1,2,0.10631818181818176,1.694,-0.16999999999999887,0.3529636363636342,0.19320000000000165,-1.5606545454545455,4,0,0.3841727272727269
69,winger-dillahunty-resurrection-unreasonable-2019,Mike Winger vs Matt Dillahunty: Is Belief in the Resurrection Unreasonable?,closed,6,1,1.8030000000000008,0.9819999999999993,1.6812000000000014,0.6404999999999994,-0.09799999999999898,1.2362000000000024,5,0,-0.24490000000000478
159,wood-aron-ra-naturalism-2023,David Wood vs Aron Ra: Is Naturalism True?,closed,2,0,0.13625000000000398,0.6360000000000015,1.464999999999995,-0.195750000000001,-0.32999999999999974,-0.5494999999999991,3,0,0.8379999999999994
151,wood-dillahunty-god-secular-humanism-2020,David Wood vs Matt Dillahunty: God or Secular Humanism?,closed,5,0,1.87725,2.2885999999999997,0.2648000000000025,-0.2225999999999992,0.23999999999999916,0.7956999999999994,5,0,-0.24375000000000213
7,wood-oconnor-jesus-claim-god-2025,David Wood vs Alex O'Connor: Did Jesus Claim to Be God?,closed,7,0,2.1975000000000016,1.0807999999999993,0.7468000000000018,-0.13589999999999874,1.238000000000001,1.6074000000000013,5,0,0.2653999999999934
8,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,closed,7,0,1.8912499999999994,2.7464,0.9126000000000005,0.057750000000000766,0.2709999999999994,1.1851,6,0,-0.06409999999999982
102,woodford-brierley-christianity-rational-2019,Stephen Woodford vs Justin Brierley: Is Christianity Rational?,closed,5,0,1.2950000000000017,1.2751999999999981,1.3165999999999969,0.18599999999999922,0.42199999999999993,0.7693999999999989,6,0,-0.26419999999999444
103,woodford-edwards-rational-belief-god-2023,Stephen Woodford vs Simon Edwards: Is It Rational to Believe in God?,closed,4,0,1.740000000000002,2.2149999999999976,0.7980000000000047,-0.44849999999999923,0.15999999999999945,0.4315000000000012,5,0,-0.8960000000000061
101,woodford-scrivener-religion-poisons-everything-2026,Stephen Woodford vs Glen Scrivener: Does Religion Poison Everything?,closed,3,0,0.9229999999999983,0.20360000000000014,0.5991999999999991,0.4104000000000006,0.2200000000000003,0.3954000000000008,6,0,0.24840000000000062
